account_id,user_id,bank_id,account_number,account_type,balance,account_status,opening_date
ACC01109,U04126,B009,339432970919,Savings,40968,Active,6/25/2020
ACC01110,U00937,B029,169864996717,Savings,143858,Active,1/18/2023
ACC01111,U04524,B005,745818545363,Savings,134089,Active,4/18/2022
ACC01112,U04643,B002,832029571064,Savings,113141,Active,10/15/2019
ACC01113,U03142,B029,476495438608,Savings,130016,Active,10/20/2021
ACC01114,U00224,B022,367535507840,Savings,97289,Active,8/3/2012
ACC01115,U03355,B002,766453559494,Savings,496684,Active,11/3/2011
ACC01116,U01588,B009,667343493909,Savings,223537,Active,9/5/2013
ACC01117,U02755,B030,314002727116,Savings,485142,Active,12/12/2010
ACC01118,U03830,B006,742493805888,Savings,411850,Active,8/3/2024
ACC01119,U04300,B022,959539172811,Savings,438931,Active,10/24/2024
ACC01120,U02552,B008,268386509255,Savings,475847,Active,11/21/2013
ACC01121,U04182,B025,710300811388,Savings,313168,Active,2/3/2017
ACC01122,U00009,B029,339821133054,Savings,302526,Active,6/18/2012
ACC01123,U00050,B028,230920219207,Savings,13896,Active,1/14/2017
ACC01124,U02619,B001,300999748223,Savings,427220,Active,3/8/2017
ACC01125,U03360,B021,673028555514,Savings,120387,Active,11/28/2013
ACC01126,U02723,B017,332020255860,Savings,211042,Active,11/18/2013
ACC01127,U02736,B014,615665089972,Savings,21542,Active,5/10/2012
ACC01128,U01794,B020,200059622455,Savings,481790,Active,12/15/2020
ACC01129,U04983,B022,346901325842,Current,203376,Active,2/27/2011
ACC01130,U02679,B007,385675639434,Savings,368525,Active,11/20/2014
ACC01131,U04788,B002,805920023112,Savings,199676,Active,7/15/2019
ACC01132,U01999,B029,121630294797,Savings,183711,Active,1/7/2022
ACC01133,U01197,B028,722230096708,Current,143007,Active,4/2/2023
ACC01134,U02493,B021,635345565484,Savings,199658,Active,3/15/2016
ACC01135,U03476,B017,391848639193,Savings,196451,Active,12/11/2022
ACC01136,U04258,B019,700703217520,Savings,163483,Active,4/25/2015
ACC01137,U00792,B007,840289667994,Savings,165086,Active,7/7/2011
ACC01138,U04900,B019,248304655738,Savings,170140,Active,10/24/2019
ACC01139,U04676,B013,972976416000,Savings,230073,Active,12/15/2015
ACC01140,U03366,B011,592785067022,Savings,185222,Active,6/6/2011
ACC01141,U01726,B001,538957392833,Savings,244610,Active,7/19/2016
ACC01142,U01391,B009,570080564937,Savings,472426,Active,11/22/2011
ACC01143,U00522,B030,836875516787,Savings,219897,Active,11/16/2016
ACC01144,U04742,B029,286907909382,Current,150130,Active,5/21/2017
ACC01145,U00377,B011,811136152566,Savings,217105,Active,7/17/2016
ACC01146,U00079,B012,581399040323,Savings,121352,Active,4/19/2012
ACC01147,U00355,B007,234968788240,Savings,340994,Active,7/9/2010
ACC01148,U01192,B004,515213525699,Savings,462285,Active,12/6/2015
ACC01149,U03033,B019,696885980013,Current,266633,Active,5/1/2023
ACC01150,U00447,B030,633874216611,Savings,178581,Active,12/5/2014
ACC01151,U01619,B026,154013684132,Savings,465378,Active,8/22/2013
ACC01152,U03354,B007,314805045899,Savings,42619,Active,2/22/2025
ACC01153,U04746,B029,542230713177,Savings,100505,Active,12/28/2010
ACC01154,U04258,B019,725919452546,Savings,480850,Active,3/18/2010
ACC01155,U04230,B016,111306666611,Savings,284673,Active,6/19/2012
ACC01156,U00725,B003,125003291968,Savings,299452,Active,3/5/2012
ACC01157,U01338,B003,356554219910,Savings,250456,Active,5/25/2012
ACC01158,U04385,B018,278752821499,Savings,133183,Active,7/31/2017
ACC01159,U02655,B016,644104877157,Savings,397760,Active,10/8/2011
ACC01160,U02499,B018,267727101560,Savings,188850,Active,12/18/2016
ACC01161,U01729,B023,607083047740,Savings,359710,Active,7/21/2015
ACC01162,U03411,B025,232213671802,Savings,197133,Active,3/3/2022
ACC01163,U02984,B004,807953591313,Savings,165928,Active,11/24/2018
ACC01164,U04574,B016,320674604703,Savings,119204,Active,10/4/2011
ACC01165,U03798,B001,101204788585,Savings,246949,Active,12/5/2011
ACC01166,U01693,B009,310836170971,Savings,233765,Active,7/6/2017
ACC01167,U04231,B030,221930878846,Savings,152109,Active,7/18/2013
ACC01168,U02951,B012,294041395611,Savings,85708,Active,4/15/2011
ACC01169,U02817,B002,189095227803,Savings,90786,Active,9/9/2013
ACC01170,U03932,B026,139109908266,Savings,63295,Active,10/13/2013
ACC01171,U02121,B020,261231651121,Savings,470324,Active,9/14/2017
ACC01172,U03646,B016,664174159919,Current,287188,Active,11/1/2020
ACC01173,U02741,B013,355218195963,Savings,276094,Active,1/16/2016
ACC01174,U01656,B007,898818170867,Savings,213418,Active,1/22/2010
ACC01175,U03335,B028,924358550025,Savings,300089,Active,3/31/2013
ACC01176,U04687,B016,636394012686,Savings,371361,Active,9/29/2017
ACC01177,U04051,B005,378666728657,Savings,260636,Active,1/10/2016
ACC01178,U00199,B012,629246670462,Savings,26385,Active,4/26/2017
ACC01179,U04244,B009,401143973098,Savings,276441,Active,12/8/2015
ACC01180,U04349,B011,640916172988,Savings,42171,Active,12/2/2015
ACC01181,U01147,B002,573131141129,Savings,26644,Active,7/14/2011
ACC01182,U03073,B014,851813221594,Savings,499756,Active,4/13/2022
ACC01183,U00048,B005,665397136139,Savings,214318,Active,4/19/2012
ACC01184,U00703,B020,354879593798,Savings,208796,Active,8/14/2019
ACC01185,U00070,B022,946436261669,Savings,303099,Active,3/19/2016
ACC01186,U03846,B007,366320385800,Savings,463747,Active,12/20/2019
ACC01187,U00952,B008,494366418607,Savings,354327,Active,5/2/2013
ACC01188,U03197,B003,186663779469,Savings,81190,Inactive,8/1/2012
ACC01189,U02698,B011,475093561390,Savings,221846,Active,8/16/2015
ACC01190,U00799,B018,261955412629,Savings,428890,Active,7/5/2011
ACC01191,U03723,B028,890615195190,Savings,359150,Active,12/31/2011
ACC01192,U00730,B026,846020247464,Savings,172316,Active,9/23/2023
ACC01193,U03695,B004,171707251944,Savings,216110,Active,6/24/2017
ACC01194,U02286,B027,456382932201,Savings,183924,Active,5/3/2022
ACC01195,U02000,B020,441007123507,Savings,204867,Active,4/28/2014
ACC01196,U00270,B023,662645511334,Savings,25297,Active,7/13/2014
ACC01197,U01037,B030,148303969779,Savings,236874,Active,7/15/2016
ACC01198,U03716,B026,667618855871,Savings,224415,Active,3/17/2013
ACC01199,U03115,B023,858766943913,Savings,178186,Active,4/14/2018
ACC01200,U01867,B024,528569924376,Current,498156,Active,6/27/2012
ACC01201,U00699,B021,975698389285,Savings,389724,Active,4/25/2010
ACC01202,U01655,B003,318835392316,Savings,193755,Active,7/24/2011
ACC01203,U02286,B027,938405979860,Savings,44178,Active,8/16/2010
ACC01204,U00987,B020,130949693750,Savings,220778,Active,10/15/2015
ACC01205,U01145,B022,267064924172,Savings,39458,Active,4/25/2012
ACC01206,U02224,B016,885342726878,Savings,340897,Active,8/16/2014
ACC01207,U01324,B003,799102276744,Current,237056,Active,12/3/2011
ACC01208,U03962,B014,490893654378,Savings,337295,Active,11/17/2014
ACC01209,U00773,B016,405758647156,Savings,416852,Active,2/12/2017
ACC01210,U04588,B006,366113668327,Savings,130221,Active,9/3/2014
ACC01211,U00929,B010,791663473378,Savings,185072,Active,5/9/2018
ACC01212,U02462,B010,936275177653,Savings,295551,Active,12/30/2012
ACC01213,U01947,B026,821958055773,Savings,350713,Active,3/2/2021
ACC01214,U02309,B013,144583113147,Savings,459923,Active,1/20/2015
ACC01215,U04698,B020,231711711462,Savings,121907,Active,3/31/2020
ACC01216,U03590,B014,544609161958,Current,197066,Active,11/1/2020
ACC01217,U03579,B013,957009165232,Savings,135653,Active,1/1/2011
ACC01218,U02807,B001,953156312952,Savings,365372,Active,11/24/2017
ACC01219,U04185,B014,846652831276,Savings,127304,Active,5/31/2021
ACC01220,U03989,B023,965718687799,Savings,328650,Active,4/12/2013
ACC01221,U02800,B009,712597332173,Savings,419151,Active,11/17/2016
ACC01222,U00064,B009,153400061120,Savings,252254,Active,9/12/2014
ACC01223,U01088,B001,850509447317,Savings,113759,Active,6/6/2023
ACC01224,U01481,B018,179475514690,Savings,247551,Active,6/29/2014
ACC01225,U04304,B009,139057442157,Savings,20732,Active,8/14/2015
ACC01226,U01902,B026,392204480862,Savings,246901,Active,1/10/2016
ACC01227,U01830,B009,340649507230,Savings,237712,Active,5/16/2010
ACC01228,U00771,B015,266116852753,Savings,225838,Active,6/9/2017
ACC01229,U00566,B002,395229731015,Savings,302197,Active,7/1/2013
ACC01230,U01762,B018,476377324142,Savings,479968,Inactive,9/28/2012
ACC01231,U02808,B023,535586739449,Current,396809,Active,12/2/2018
ACC01232,U00271,B020,473376430888,Savings,406161,Active,8/3/2022
ACC01233,U01685,B005,560975352558,Savings,60844,Active,8/8/2013
ACC01234,U03368,B015,327948304610,Savings,206970,Active,5/20/2023
ACC01235,U01475,B014,364308227834,Savings,88441,Active,6/30/2019
ACC01236,U03964,B021,986882611507,Current,32854,Active,8/6/2013
ACC01237,U02534,B014,268355184183,Savings,318359,Active,10/27/2018
ACC01238,U04476,B024,156312306215,Savings,353902,Active,11/1/2016
ACC01239,U02624,B027,201025882525,Savings,55626,Active,1/10/2014
ACC01240,U00537,B015,534041350168,Savings,211321,Active,8/1/2017
ACC01241,U04590,B015,760589399721,Savings,239129,Active,1/7/2016
ACC01242,U04915,B010,640706539059,Savings,191731,Active,4/20/2014
ACC01243,U02917,B029,645479489546,Savings,87842,Active,11/9/2013
ACC01244,U02738,B005,557294463339,Savings,243196,Active,1/6/2021
ACC01245,U03901,B014,404915528926,Savings,244153,Active,4/11/2016
ACC01246,U03871,B024,817729535863,Savings,39683,Active,7/25/2018
ACC01247,U01483,B008,727035980161,Savings,349954,Active,2/4/2015
ACC01248,U04385,B006,857937085808,Savings,409527,Active,1/15/2012
ACC01249,U01712,B024,167629124568,Savings,373591,Active,5/30/2011
ACC01250,U02100,B001,400729250053,Savings,284134,Active,3/31/2014
ACC01251,U00176,B019,455052202122,Savings,473274,Active,6/9/2015
ACC01252,U02980,B003,372421291101,Savings,304623,Active,3/12/2014
ACC01253,U04770,B002,215581504976,Savings,496849,Active,7/17/2014
ACC01254,U01034,B018,868111373531,Savings,178951,Active,9/11/2018
ACC01255,U01449,B018,219995362059,Savings,127675,Active,9/17/2014
ACC01256,U00934,B024,158398887533,Savings,470987,Inactive,3/16/2020
ACC01257,U02060,B019,296320215324,Savings,45940,Active,12/16/2012
ACC01258,U03499,B029,984032599833,Savings,124497,Active,4/18/2017
ACC01259,U01891,B005,561298997590,Savings,184557,Active,10/20/2020
ACC01260,U02684,B029,830704246909,Savings,482685,Active,4/12/2017
ACC01261,U01461,B003,237792356053,Savings,378771,Active,1/27/2017
ACC01262,U02378,B027,115475062105,Savings,266392,Active,1/21/2020
ACC01263,U00986,B002,709430844248,Savings,189326,Active,8/16/2015
ACC01264,U04272,B004,255597869295,Savings,196974,Active,11/30/2012
ACC01265,U00424,B004,437861080349,Savings,424107,Active,10/25/2013
ACC01266,U03120,B009,918046677711,Savings,74496,Active,4/12/2017
ACC01267,U01210,B023,794417825382,Savings,214297,Active,5/31/2015
ACC01268,U02047,B024,712855643986,Savings,432272,Active,10/24/2016
ACC01269,U03857,B009,361123730136,Savings,341901,Active,1/29/2021
ACC01270,U01750,B030,720988629357,Savings,278865,Active,9/13/2016
ACC01271,U01268,B018,592604584967,Savings,472360,Active,10/14/2012
ACC01272,U01801,B011,612922173289,Savings,317594,Active,5/12/2017
ACC01273,U03694,B014,996195199512,Savings,413489,Active,2/11/2018
ACC01274,U01185,B026,617714705944,Savings,304366,Active,6/26/2012
ACC01275,U04071,B006,742820115048,Savings,165149,Active,9/28/2017
ACC01276,U03753,B020,307248368736,Savings,29841,Active,2/24/2023
ACC01277,U03438,B024,879670388040,Savings,112621,Active,8/14/2017
ACC01278,U02428,B021,536644527099,Savings,332079,Active,8/17/2021
ACC01279,U03838,B007,497103508639,Savings,386239,Active,10/3/2019
ACC01280,U03066,B008,735854143485,Savings,83739,Active,1/11/2011
ACC01281,U04504,B001,845156863660,Savings,20695,Active,5/4/2014
ACC01282,U00143,B021,403078499483,Savings,251511,Active,3/25/2016
ACC01283,U03424,B017,950697534170,Savings,161188,Active,4/23/2010
ACC01284,U00562,B016,138535034135,Savings,224377,Active,5/24/2014
ACC01285,U01473,B025,329186566736,Savings,88541,Active,5/7/2014
ACC01286,U00176,B023,796354376178,Savings,229024,Active,11/16/2015
ACC01287,U01637,B021,555944139499,Savings,377434,Active,2/10/2014
ACC01288,U02663,B021,113394524538,Current,137469,Active,6/4/2017
ACC01289,U01005,B002,801661050684,Savings,366425,Active,7/19/2013
ACC01290,U01597,B013,928632470867,Savings,334084,Active,7/30/2020
ACC01291,U02819,B020,510225410135,Savings,336972,Active,10/6/2011
ACC01292,U01036,B024,391773992842,Savings,281872,Active,10/2/2012
ACC01293,U00899,B006,784049639042,Savings,210657,Active,12/2/2022
ACC01294,U00002,B011,696476246245,Savings,356536,Inactive,7/28/2016
ACC01295,U00384,B017,923329485246,Savings,417999,Active,8/17/2021
ACC01296,U03077,B011,268563481089,Savings,85494,Active,3/5/2012
ACC01297,U00699,B014,875075008157,Savings,401442,Active,7/12/2015
ACC01298,U02608,B005,780456524351,Savings,432048,Active,6/3/2017
ACC01299,U00024,B005,532391442160,Savings,99687,Active,11/19/2013
ACC01300,U01402,B001,647600461750,Savings,94300,Active,12/22/2013
ACC01301,U02627,B020,349476801152,Savings,247176,Active,6/8/2025
ACC01302,U00185,B025,176950001681,Savings,412441,Active,8/27/2016
ACC01303,U02366,B001,804763712558,Savings,210570,Active,1/3/2019
ACC01304,U04136,B019,639414565186,Savings,315302,Active,1/17/2019
ACC01305,U01754,B013,684409421324,Savings,75217,Active,12/15/2013
ACC01306,U03802,B008,602280226513,Savings,146455,Active,1/9/2011
ACC01307,U02298,B024,897027737815,Savings,134163,Active,3/17/2014
ACC01308,U04123,B007,317012309521,Savings,354453,Active,7/27/2020
ACC01309,U04282,B027,285026098849,Savings,362675,Active,1/6/2016
ACC01310,U01540,B022,242423626544,Savings,44214,Active,12/31/2019
ACC01311,U01188,B028,302016220783,Savings,68158,Active,11/26/2014
ACC01312,U04322,B017,642883741939,Savings,306245,Active,11/15/2011
ACC01313,U01798,B011,572074296768,Savings,272820,Active,12/8/2011
ACC01314,U03529,B023,221050714182,Savings,58439,Active,11/15/2020
ACC01315,U00938,B014,125046455172,Savings,11961,Active,3/5/2016
ACC01316,U03792,B012,884276515875,Savings,78829,Active,10/29/2015
ACC01317,U02202,B012,270163545596,Savings,368288,Active,1/26/2014
ACC01318,U03701,B008,204801354566,Savings,479673,Active,1/18/2024
ACC01319,U02776,B015,802882643794,Savings,140255,Active,5/10/2010
ACC01320,U04601,B016,725795830768,Savings,257172,Active,2/10/2011
ACC01321,U04959,B012,156862937417,Savings,477639,Active,9/22/2017
ACC01322,U04578,B003,305389880549,Savings,31623,Active,4/1/2017
ACC01323,U02181,B025,209672197175,Current,427870,Active,8/27/2012
ACC01324,U02302,B021,981774431189,Savings,94762,Active,3/27/2017
ACC01325,U02229,B019,857107308617,Savings,25788,Active,10/24/2018
ACC01326,U00160,B017,683342423087,Savings,89872,Active,1/10/2012
ACC01327,U00111,B008,933281585766,Savings,47874,Active,4/3/2021
ACC01328,U04942,B010,626708915556,Savings,133292,Active,1/24/2010
ACC01329,U01807,B028,432713396842,Savings,16241,Active,1/5/2022
ACC01330,U02387,B004,445251436596,Savings,466616,Active,1/11/2013
ACC01331,U03557,B018,144778479351,Savings,243910,Active,4/22/2012
ACC01332,U04225,B002,288253297963,Savings,233322,Active,1/15/2012
ACC01333,U00402,B027,299343018967,Savings,368043,Active,6/22/2011
ACC01334,U03718,B024,812613020408,Savings,199951,Active,6/18/2015
ACC01335,U04317,B023,327294314391,Current,135738,Active,9/21/2014
ACC01336,U01002,B008,486376235988,Savings,453063,Active,11/27/2012
ACC01337,U01950,B001,900405010331,Savings,123384,Active,8/16/2018
ACC01338,U04371,B011,445600559082,Savings,233133,Active,3/15/2016
ACC01339,U03376,B013,327287897782,Savings,90081,Active,11/20/2018
ACC01340,U01428,B026,231684080048,Savings,398863,Active,6/5/2018
ACC01341,U01597,B013,926583266754,Savings,75948,Active,5/4/2018
ACC01342,U02969,B026,929120185658,Savings,84271,Active,12/9/2017
ACC01343,U01732,B011,232358079916,Savings,278353,Active,4/11/2013
ACC01344,U01596,B021,437365414866,Savings,388434,Active,2/17/2014
ACC01345,U01090,B025,756411553908,Savings,164194,Active,11/15/2016
ACC01346,U00902,B004,791964878952,Savings,88177,Active,6/6/2014
ACC01347,U03605,B020,651485740348,Savings,484814,Active,5/31/2015
ACC01348,U04421,B001,654861430748,Savings,418815,Active,4/26/2019
ACC01349,U02971,B007,928250372800,Savings,201999,Active,10/20/2018
ACC01350,U02562,B017,158519353754,Savings,300647,Active,9/23/2020
ACC01351,U02219,B017,851697502928,Savings,137401,Active,4/27/2010
ACC01352,U01568,B018,742964648411,Savings,44102,Active,3/31/2012
ACC01353,U03020,B022,912534619049,Savings,101666,Active,3/5/2010
ACC01354,U03269,B022,223563512462,Savings,238492,Active,1/19/2015
ACC01355,U01500,B021,726826023781,Savings,366565,Active,2/14/2019
ACC01356,U03629,B016,578847138939,Savings,464080,Active,5/2/2013
ACC01357,U04405,B022,364229143814,Savings,376837,Active,6/2/2017
ACC01358,U01748,B018,913548253289,Savings,23301,Active,3/26/2015
ACC01359,U00249,B003,575726272766,Savings,398885,Active,5/6/2012
ACC01360,U00326,B009,200832149911,Savings,418546,Active,4/24/2019
ACC01361,U00559,B020,821110744140,Savings,345174,Active,7/7/2014
ACC01362,U00089,B006,372410500672,Savings,5764,Active,6/13/2015
ACC01363,U04607,B013,869097707111,Savings,253396,Inactive,9/4/2014
ACC01364,U02195,B026,452766423749,Savings,123204,Active,11/24/2014
ACC01365,U01573,B015,685169699717,Savings,244933,Active,11/9/2011
ACC01366,U03506,B012,819529429349,Savings,376780,Active,8/24/2011
ACC01367,U02754,B017,225591938688,Savings,211639,Active,10/27/2012
ACC01368,U04391,B022,521397551990,Current,159548,Inactive,4/14/2020
ACC01369,U00790,B001,854728935928,Savings,302200,Active,6/25/2012
ACC01370,U01158,B023,103057838259,Savings,91834,Active,4/21/2018
ACC01371,U02668,B010,341963923302,Savings,479003,Active,2/26/2015
ACC01372,U00289,B024,781330678275,Savings,62452,Active,11/23/2016
ACC01373,U02022,B021,922325506260,Savings,370229,Active,2/5/2017
ACC01374,U03689,B018,413619872364,Savings,173350,Active,5/2/2018
ACC01375,U00482,B026,701524111878,Savings,178682,Active,6/27/2011
ACC01376,U00079,B004,302126136206,Savings,233702,Active,11/3/2016
ACC01377,U01130,B017,653710549012,Savings,376637,Active,12/6/2010
ACC01378,U03215,B024,175754689218,Savings,83434,Active,5/31/2015
ACC01379,U00022,B023,207490421383,Savings,254367,Active,11/18/2010
ACC01380,U03780,B004,634025017887,Savings,434177,Active,6/3/2012
ACC01381,U04219,B014,135153748579,Savings,105576,Inactive,10/27/2014
ACC01382,U04562,B023,451782695942,Savings,477777,Active,1/22/2014
ACC01383,U00884,B003,779007815823,Savings,496906,Active,12/14/2011
